name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-03-31T20:00:00,18.4,18.4,4.3,39.2,0.0,0.0,,0.0,0.0,17.6,11.5,200.0,1013.6,58.8,,25.0,0.1,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-03-31T21:00:00,17.3,17.3,3.8,40.84,0.0,0.0,,0.0,0.0,13.7,8.6,260.0,1013.8,93.0,,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-03-31T22:00:00,15.5,15.5,3.9,46.05,0.0,0.0,,0.0,0.0,13.0,0.0,0.0,1014.0,93.2,50.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-03-31T23:00:00,13.9,13.9,4.1,51.55,0.0,0.0,,0.0,0.0,13.0,2.5,20.0,1014.1,97.3,42.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T00:00:00,12.0,12.0,4.3,59.44,0.0,0.0,,0.0,0.0,13.3,6.8,340.0,1014.2,93.4,41.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T01:00:00,11.0,11.0,4.2,62.88,0.0,0.0,,0.0,0.0,13.0,6.1,140.0,1014.2,87.2,37.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T02:00:00,9.4,8.7,3.6,67.29,0.0,0.0,,0.0,0.0,11.2,6.5,350.0,1014.5,0.0,39.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T03:00:00,8.5,7.5,3.4,70.08,0.0,0.0,,0.0,0.0,9.4,7.2,10.0,1014.2,0.0,39.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T04:00:00,7.6,6.4,3.2,73.92,0.0,0.0,,0.0,0.0,9.0,6.8,350.0,1014.1,13.0,37.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T05:00:00,7.3,5.9,2.9,73.28,0.0,0.0,,0.0,0.0,8.3,7.9,360.0,1013.8,41.6,46.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T06:00:00,6.6,5.1,2.8,76.43,0.0,0.0,,0.0,0.0,8.3,7.9,360.0,1013.6,45.6,41.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T07:00:00,6.1,4.3,2.7,78.69,0.0,0.0,,0.0,0.0,10.8,8.6,350.0,1013.4,54.3,38.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T08:00:00,6.5,4.7,3.0,78.33,0.0,0.0,,0.0,0.0,9.7,8.6,10.0,1013.3,54.5,34.0,34.6,0.1,0.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T09:00:00,6.9,5.0,3.8,80.51,0.0,0.0,,0.0,0.0,19.4,9.7,360.0,1013.2,36.8,28.0,151.4,0.5,2.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T10:00:00,9.7,9.4,4.8,71.63,0.0,0.0,,0.0,0.0,15.8,5.0,320.0,1012.7,26.0,38.0,290.7,1.0,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T11:00:00,14.7,14.7,6.4,57.37,0.0,0.0,,0.0,0.0,15.1,5.0,90.0,1011.7,20.9,32.0,446.5,1.6,4.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T12:00:00,17.1,17.1,6.9,50.89,0.0,0.0,,0.0,0.0,14.0,9.0,350.0,1010.9,75.9,28.0,585.6,2.1,6.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T13:00:00,18.8,18.8,7.2,46.68,0.0,0.0,,0.0,0.0,13.3,4.0,280.0,1010.3,86.3,29.0,656.8,2.4,7.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T14:00:00,19.8,19.8,6.7,42.77,0.0,0.0,,0.0,0.0,17.6,9.4,160.0,1009.7,89.2,24.0,665.0,2.4,7.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T15:00:00,20.9,20.9,7.8,42.92,0.0,0.0,,0.0,0.0,15.1,6.5,160.0,1009.0,84.8,21.0,542.6,2.0,5.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T16:00:00,20.9,20.9,6.2,38.46,0.0,0.0,,0.0,0.0,13.3,8.3,80.0,1008.5,96.0,21.0,454.9,1.6,5.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T17:00:00,21.1,21.1,6.8,39.47,0.0,0.0,,0.0,0.0,15.8,9.4,140.0,1007.9,95.3,25.0,327.1,1.2,3.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T18:00:00,19.6,19.6,6.5,42.63,0.0,0.0,,0.0,0.0,15.1,18.4,280.0,1008.0,86.6,44.0,238.8,0.9,2.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T19:00:00,18.2,18.2,6.6,46.79,0.0,0.0,,0.0,0.0,14.0,14.0,290.0,1008.7,79.7,36.0,99.8,0.4,1.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T20:00:00,16.9,16.9,6.2,49.5,0.0,0.0,,0.0,0.0,16.6,7.2,340.0,1009.3,82.1,41.0,17.8,0.1,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T21:00:00,15.7,15.7,6.2,52.92,0.0,0.0,,0.0,0.0,19.1,5.0,240.0,1010.2,92.7,48.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T22:00:00,14.9,14.9,6.1,55.97,0.0,0.0,,0.0,0.0,19.1,4.7,230.0,1010.9,0.0,45.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-01T23:00:00,13.3,13.3,6.2,62.13,0.0,0.0,,0.0,0.0,20.5,5.0,320.0,1011.6,0.0,48.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T00:00:00,11.5,11.5,6.5,71.34,0.0,0.0,,0.0,0.0,20.9,9.0,190.0,1012.2,1.0,30.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T01:00:00,12.3,12.3,6.2,66.06,0.0,0.0,,0.0,0.0,19.8,5.4,210.0,1012.7,0.0,48.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T02:00:00,11.1,11.1,6.4,72.85,0.0,0.0,,0.0,0.0,18.0,7.9,320.0,1013.2,22.4,34.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T03:00:00,10.9,10.9,6.7,75.48,0.0,0.0,,0.0,0.0,15.1,9.0,260.0,1013.6,13.0,32.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T04:00:00,10.2,10.2,6.5,77.53,0.0,0.0,,0.0,0.0,14.8,8.3,240.0,1014.1,20.0,34.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T05:00:00,9.5,8.9,6.4,80.85,0.0,0.0,,0.0,0.0,14.8,6.1,180.0,1014.5,54.9,29.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T06:00:00,8.4,6.9,6.1,85.48,0.0,0.0,,0.0,0.0,14.4,9.4,70.0,1015.2,86.8,17.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T07:00:00,8.6,8.6,6.4,85.88,0.0,0.0,,0.0,0.0,15.1,4.3,300.0,1015.9,97.9,19.0,0.0,0.0,0.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T08:00:00,8.6,8.6,6.5,86.69,0.026,100.0,rain,0.0,0.0,17.6,4.3,90.0,1016.9,100.0,16.0,32.3,0.1,0.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T09:00:00,9.4,9.4,7.3,86.58,0.043,100.0,rain,0.0,0.0,25.6,4.0,240.0,1018.0,98.6,14.0,121.5,0.4,1.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T10:00:00,11.4,11.4,8.6,82.85,0.017,100.0,rain,0.0,0.0,25.2,4.7,280.0,1018.2,93.6,15.0,217.7,0.8,2.0,,"Rain, Overcast",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T11:00:00,13.4,13.4,8.5,72.24,0.0,0.0,,0.0,0.0,23.4,5.4,350.0,1018.4,98.6,12.0,313.3,1.1,3.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T12:00:00,14.1,14.1,8.1,67.22,0.0,0.0,,0.0,0.0,22.3,5.4,180.0,1019.0,93.8,14.0,375.7,1.4,4.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T13:00:00,15.4,15.4,7.7,60.32,0.0,0.0,,0.0,0.0,21.6,6.5,350.0,1018.5,100.0,22.0,301.6,1.1,3.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T14:00:00,17.1,17.1,8.2,55.96,0.0,0.0,,0.0,0.0,20.5,3.6,340.0,1017.9,100.0,24.0,447.2,1.6,4.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T15:00:00,17.1,17.1,7.3,52.34,0.0,0.0,,0.0,0.0,20.5,7.9,350.0,1017.9,98.1,23.0,545.1,2.0,5.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T16:00:00,17.4,17.4,7.4,51.96,0.0,0.0,,0.0,0.0,23.0,8.6,360.0,1017.9,42.1,22.0,472.7,1.7,5.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T17:00:00,16.1,16.1,8.0,58.66,0.09,100.0,rain,0.0,0.0,27.0,19.1,350.0,1018.3,68.5,13.0,391.7,1.4,4.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T18:00:00,13.5,13.5,9.1,74.96,0.871,100.0,rain,0.0,0.0,28.4,24.5,330.0,1019.8,78.4,2.0,240.5,0.9,2.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T19:00:00,13.2,13.2,9.7,79.2,0.388,100.0,rain,0.0,0.0,28.1,10.8,10.0,1020.6,68.0,6.0,72.1,0.3,1.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T20:00:00,12.4,12.4,9.3,81.2,0.051,100.0,rain,0.0,0.0,22.7,9.7,340.0,1020.8,55.0,7.0,21.5,0.1,0.0,,"Rain, Partially cloudy",rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T21:00:00,11.5,11.5,9.3,85.9,0.247,100.0,rain,0.0,0.0,19.8,6.8,330.0,1021.7,0.0,6.0,0.0,0.0,0.0,,Rain,rain,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T22:00:00,10.2,10.2,8.9,91.67,0.0,0.0,,0.0,0.0,20.2,7.9,360.0,1022.5,0.0,2.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-02T23:00:00,10.0,9.5,8.8,92.31,0.0,0.0,,0.0,0.0,19.1,5.8,360.0,1022.9,13.0,3.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T00:00:00,9.3,8.7,8.2,92.74,0.0,0.0,,0.0,0.0,17.3,5.8,20.0,1023.5,0.0,3.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T01:00:00,8.4,7.9,7.5,94.44,0.0,0.0,,0.0,0.0,16.2,5.0,350.0,1023.9,40.2,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T02:00:00,7.1,7.1,6.2,93.91,0.0,0.0,,0.0,0.0,15.1,1.8,250.0,1024.3,18.2,0.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T03:00:00,6.4,6.4,5.6,94.47,0.0,0.0,,0.0,0.0,14.4,1.1,230.0,1024.5,28.7,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T04:00:00,5.9,4.6,5.1,94.88,0.0,0.0,,0.0,0.0,14.8,6.5,340.0,1024.8,57.3,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T05:00:00,5.5,5.5,4.8,95.32,0.0,0.0,,0.0,0.0,15.1,3.6,360.0,1025.0,73.4,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T06:00:00,5.0,5.0,4.5,96.49,0.0,0.0,,0.0,0.0,15.5,4.7,40.0,1024.9,69.5,0.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T07:00:00,5.2,5.2,4.7,96.38,0.0,0.0,,0.0,0.0,15.8,3.2,290.0,1025.2,48.6,3.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T08:00:00,4.9,4.9,4.2,95.64,0.0,0.0,,0.0,0.0,17.6,2.2,340.0,1025.9,42.5,0.0,42.1,0.2,0.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T09:00:00,6.7,5.3,5.6,92.44,0.0,0.0,,0.0,0.0,20.5,7.2,20.0,1026.0,35.0,0.0,119.4,0.4,1.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T10:00:00,10.0,10.0,7.7,85.74,0.0,0.0,,0.0,0.0,23.0,2.2,280.0,1025.6,32.4,6.0,267.1,1.0,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T11:00:00,13.3,13.3,7.6,68.82,0.0,0.0,,0.0,0.0,25.2,3.6,150.0,1025.1,0.0,10.0,399.7,1.4,4.0,,Clear,clear-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T12:00:00,14.9,14.9,5.9,55.05,0.0,0.0,,0.0,0.0,25.9,13.0,40.0,1024.7,13.0,20.0,482.0,1.7,5.0,,Clear,clear-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T13:00:00,15.6,15.6,5.1,49.56,0.0,0.0,,0.0,0.0,24.1,15.5,20.0,1024.3,46.2,24.0,335.4,1.2,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T14:00:00,15.9,15.9,5.2,48.86,0.0,0.0,,0.0,0.0,21.6,15.1,50.0,1023.9,38.9,33.0,477.4,1.7,5.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T15:00:00,16.1,16.1,4.1,44.65,0.0,0.0,,0.0,0.0,22.7,6.5,280.0,1023.6,37.7,34.0,514.3,1.9,5.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T16:00:00,16.5,16.5,3.4,41.5,0.0,0.0,,0.0,0.0,23.4,3.6,290.0,1023.1,52.7,41.0,443.0,1.6,4.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T17:00:00,15.9,15.9,4.1,45.41,0.0,0.0,,0.0,0.0,26.6,13.3,10.0,1022.9,59.6,40.0,392.5,1.4,4.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T18:00:00,15.1,15.1,4.9,50.47,0.0,0.0,,0.0,0.0,27.4,15.1,20.0,1022.9,54.0,24.0,254.5,0.9,3.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T19:00:00,14.2,14.2,5.1,54.57,0.0,0.0,,0.0,0.0,26.6,17.3,20.0,1023.0,55.9,19.0,148.2,0.5,1.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T20:00:00,13.0,13.0,5.6,60.68,0.0,0.0,,0.0,0.0,22.7,17.3,20.0,1023.4,18.2,16.0,24.8,0.1,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T21:00:00,11.4,11.4,5.8,68.4,0.0,0.0,,0.0,0.0,25.9,12.2,30.0,1024.3,13.0,14.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T22:00:00,10.0,8.2,5.5,73.44,0.0,0.0,,0.0,0.0,24.8,13.0,30.0,1025.0,0.0,14.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-03T23:00:00,8.4,5.7,5.3,80.74,0.0,0.0,,0.0,0.0,23.4,16.9,30.0,1025.6,0.0,8.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T00:00:00,7.5,5.3,5.0,84.02,0.0,0.0,,0.0,0.0,20.9,11.9,30.0,1026.0,7.7,7.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T01:00:00,6.8,4.7,4.6,86.1,0.0,0.0,,0.0,0.0,16.9,10.4,350.0,1025.9,11.6,6.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T02:00:00,6.2,4.0,4.4,88.12,0.0,0.0,,0.0,0.0,15.8,10.4,360.0,1025.6,5.9,6.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T03:00:00,5.5,4.3,3.9,89.11,0.0,0.0,,0.0,0.0,14.4,6.1,20.0,1025.0,13.0,6.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T04:00:00,4.8,4.8,3.7,92.35,0.0,0.0,,0.0,0.0,13.0,3.2,30.0,1024.9,13.0,5.0,0.0,0.0,0.0,,Clear,clear-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T05:00:00,4.4,4.4,3.3,92.37,0.0,0.0,,0.0,0.0,12.6,4.7,50.0,1024.8,40.8,5.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T06:00:00,3.7,3.7,2.9,94.2,0.0,0.0,,0.0,0.0,13.0,4.7,360.0,1024.7,50.1,4.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T07:00:00,3.5,3.5,2.5,93.6,0.0,0.0,,0.0,0.0,13.7,4.0,40.0,1024.9,68.8,4.0,0.2,0.0,0.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T08:00:00,3.7,2.5,2.8,93.86,0.0,0.0,,0.0,0.0,14.4,5.4,10.0,1025.1,77.8,3.0,45.2,0.2,0.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T09:00:00,5.3,5.3,3.8,90.34,0.0,0.0,,0.0,0.0,15.1,3.2,20.0,1025.0,88.7,6.0,131.2,0.5,1.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T10:00:00,7.0,7.0,4.3,83.12,0.0,0.0,,0.0,0.0,20.2,3.6,40.0,1024.7,75.2,8.0,158.4,0.6,2.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T11:00:00,9.7,9.4,5.0,72.89,0.0,0.0,,0.0,0.0,19.4,5.0,360.0,1024.1,95.1,10.0,269.5,1.0,3.0,,Overcast,cloudy,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T12:00:00,10.7,10.7,4.1,63.57,0.0,0.0,,0.0,0.0,16.9,6.8,360.0,1024.0,0.0,12.0,213.4,0.8,2.0,,Clear,clear-day,"04377,00191,02680,02597,06347,06336"
"Ekkehardusstraße 2, 97717 Aura a.d. Saale, Deutschland",2017-04-04T13:00:00,11.8,11.8,4.5,60.9,0.0,0.0,,0.0,0.0,12.6,6.1,40.0,1023.6,67.6,12.0,212.1,0.8,2.0,,Partially cloudy,partly-cloudy-day,"04377,00191,02680,02597,06347,06336"
